id;uri;siglaTipo;numero;ano;codTipo;descricaoTipo;ementa;ementaDetalhada;keywords;dataApresentacao;uriOrgaoNumerador;uriPropAnterior;uriPropPrincipal;uriPropPosterior;urlInteiroTeor;urnFinal;ultimoStatus_dataHora;ultimoStatus_sequencia;ultimoStatus_uriRelator;ultimoStatus_idOrgao;ultimoStatus_siglaOrgao;ultimoStatus_uriOrgao;ultimoStatus_regime;ultimoStatus_descricaoTramitacao;ultimoStatus_idTipoTramitacao;ultimoStatus_descricaoSituacao;ultimoStatus_idSituacao;ultimoStatus_despacho;ultimoStatus_url
2263212;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263212;PL;4689;2020;139;Projeto de Lei;Altera a Lei nº 12.764, de 27 de dezembro de 2012, que institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista, para especificar a terapia nutricional.;NA;Alteração, Lei Berenice Piana, nutrição, Terapia nutricional, Pessoa com transtorno do espectro autista, realização, profissional da saúde, Protocolo Clínico e Diretriz Terapêutica (PCDT).;2020-09-22T17:54:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2261031;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1931685;NA;2022-02-14T12:12:00Z;21;NA;2014;CSSF;https://dadosabertos.camara.leg.br/api/v2/orgaos/2014;Ordinária (Art. 151, III, RICD);Recebimento;500;Tramitando em Conjunto;925;Recebimento pela CSSF, apensado ao PL-4365/2020;NA
2263229;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263229;PDL;406;2020;550;Projeto de Decreto Legislativo;Susta atos de efeitos executivos, oriundos do Poder Judiciário, que exorbitam o poder regulamentar, na forma do art. 49, V da Constituição Federal;NA;Sustação, Portaria, Supremo Tribunal Federal (STF), instauração, inquérito, investigação criminal, notícia falsa (fake news), ameaça, Ministro do Supremo Tribunal Federal.;2020-09-22T19:03:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1931728;NA;2021-08-02T00:00:00Z;15;NA;NA;NA;NA;NA;Publicação de Proposição;604;NA;NA;Encaminhada à publicação. Publicação Inicial no DCD de 03/08/21 PAG 425;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2064525
2263815;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263815;PL;4822;2020;139;Projeto de Lei;Altera a Lei nº 12.232, de 29 de abril de 2010, para destinar parcela da publicidade contratada pela administração pública a veículos comunitários, e dá outras providências.;NA;Alteração, lei federal, destinação, parcela, contratação, administração pública, Serviços de publicidade, radiodifusão educativa, radiodifusão comunitária, televisão educativa, televisão universitária, canal de cidadania. _Alteração, Decreto-Lei, autorização, radiodifusão educativa, Serviço de Radiodifusão Comunitária, veiculação, propaganda institucional, Governo Federal, recebimento, patrocínio, cooperação cultural. _Alteração, Lei da TV Paga, canal de televisão, ausência, caráter privado, proibição, remuneração, publicidade, exceção, patrocínio, veiculação, propaganda institucional.;2020-10-06T10:39:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/1280003;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934358;NA;2021-03-03T16:56:00Z;15;NA;2002;CCTCI;https://dadosabertos.camara.leg.br/api/v2/orgaos/2002;Prioridade (Art. 151, II, RICD);Recebimento;500;Tramitando em Conjunto;925;Recebimento pela CCTCI.;NA
2264242;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264242;PDL;446;2020;557;Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo;Susta os efeitos da Resolução da Diretoria Colegiada da Agência Nacional de Vigilância Sanitária (ANVISA) em relação à permissão de uso dos estoques remanescentes de produtos à base de Paraquate para a safra 2020-2021.;NA;Sustação, Resolução, Agência Nacional de Vigilância Sanitária (Anvisa), autorização, agricultor, utilização, estoque, agrotóxico, paraquate.;2020-10-08T16:50:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264071;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1935660;NA;2022-02-04T00:00:00Z;25;NA;100044;SGM;https://dadosabertos.camara.leg.br/api/v2/orgaos/100044;Ordinária (Art. 151, III, RICD);Notificação de Despacho;203;Arquivada;923;Arquivado.;NA
2264638;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264638;PL;5016;2020;139;Projeto de Lei;Cria mecanismos para prevenir e coibir o assédio sexual contra a mulher no âmbito das instituições de Segurança Pública e nas Forças Armadas.;Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940, o Decreto-Lei nº 1.001, de 21 de outubro de 1969 e o Decreto-Lei nº 1.002, de 21 de outubro de 1969. Altera a Lei nº 8.457, de 4 de setembro de 1992, a Lei nº 6.880, de 9 de dezembro de 1980 e a Lei nº 8.429, de 2 de junho de 1992.;Prevenção, assédio sexual, Órgão de segurança pública, Forças Armadas, vítima, mulher, violência sexual, violência contra a mulher. _Criação, ouvidoria, denúncia, assédio sexual. _Alteração, Código Penal, Código Penal Militar, assédio sexual, chantagem, intimidação, constrangimento. _Crime, assédio sexual, aumento da pena, autoria (direito penal), superior hierárquico. _Alteração, Código de Processo Penal Militar, inquérito policial militar, violência sexual, vítima, mulher, Conselho Especial de Justiça, Conselho Permanente de Justiça. _Alteração, Lei de Organização Judiciária Militar (1992), composição, Conselho Especial de Justiça, Conselho Permanente de Justiça, crime, violência sexual, mulher. _Alteração, Estatuto dos Militares, penalidade, infração disciplinar, violência contra a mulher. _Alteração, Lei da Improbidade Administrativa, Ato de improbidade administrativa que atenta contra os princípios da administração pública, assédio sexual.;2020-10-23T17:21:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1938227;NA;2021-10-01T00:00:00Z;24;NA;186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Ordinária (Art. 151, III, RICD);Criação de Comissão Temporária;120;Aguardando Definição Encaminhamento;932;Ato da Presidência: Cria Comissão Especial, nos termos do inciso II do art. 34 do Regimento Interno.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2083409
2264993;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264993;PL;5089;2020;139;Projeto de Lei;Estabelece normas gerais relativas aos concursos públicos para provimento de cargos e empregos públicos no âmbito da União e dá outras providências.;Revoga as Leis n 13.872, de 2019, 13. 656, de 2018 e o Decreto n 9.739, de 2019.;"Normatização, concurso público, cargo público, emprego público, Poder Executivo, Poder Legislativo, Poder Judiciário, administração federal, Comissão Organizadora de Seleção e Ingresso de Funcionários no Serviço Público (COSISP), Plano Diretor de Contratação de Servidores Públicos (Plandicop), Plano Diretor de Contratação de Servidores Públicos (Plandicop), Banca examinadora, competência, edital, requisito, candidato, inscrição, elaboração, prova discursiva, prova oral, prova objetiva, prova prática, concurso de título, Exame médico, desempate, homologação.
_Revogação, lei federal, mãe, concurso público, amamentação.
_Revogação, lei federal, dispensa, Taxa de inscrição, concurso público.
_Revogação,  decreto, normatização, concurso público.";2020-11-04T14:30:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/105464;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1940448;NA;2021-09-30T09:00:00Z;18;NA;2003;CCJC;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;Prioridade (Art. 151, II, RICD);Aprovação de Requerimento;195;Tramitando em Conjunto;925;Aprovado requerimento n. 152/2021 do Sr. Diego Garcia que requer a realizacão de audiência pública na Comissão de Constituição e Justiça e de Cidadania, sobre o assunto da dislexia.;NA
2265052;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265052;PL;5114;2020;139;Projeto de Lei;Cria mecanismos para coibir a violência e a discriminação política de gênero contra a mulher e dá outras providências.;Altera a Lei n 4.737, de 1965.;"Caracterização, criminalização, Violência política contra a mulher.
Alteração, Código Eleitoral (1965), proibição, propaganda eleitoral, incentivo, Discriminação sexual, mulher, discriminação racial, candidato a cargo eletivo.";2020-11-06T10:02:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1940914;NA;2021-03-17T00:00:00Z;9;NA;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;NA;Publicação de Proposição;604;Retirado pelo Autor;950;Encaminhada à publicação. Publicação Inicial no DCD de 18/03/2021.;NA
2265119;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265119;PL;5136;2020;139;Projeto de Lei;Cria mecanismos para coibir a violência e a discriminação política contra a mulher e dá outras providências.;NA;Criação, meios, repressão, violência política contra a mulher, tipificação de conduta, agressão física, ameaça, constrangimento, discriminação, divulgação, notícia falsa (fake news), mulher, candidata, deputada   . _Alteração, Código Eleitoral (1965), intolerância, propaganda, depreciação, condição, mulher, estímulo, discriminação racial, grupo discriminação sexual.;2020-11-10T13:26:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1941371;NA;2021-02-11T00:00:00Z;17;NA;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Urgência (Art. 155, RICD);Devolução à CCP;1010;Arquivada;923;Devolução à CCP;NA
2265584;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265584;PL;5258;2020;139;Projeto de Lei;Altera o art. 175 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para incluir nova causa de aumento de pena, e dá outras providências.;NA;Alteração, Código Penal, crime contra o patrimônio, fraude no comércio, aumento da pena, falsificação, autopeça, definição, atividade comercial.;2020-11-25T14:45:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1944025;NA;2021-03-18T16:36:00Z;15;NA;2003;CCJC;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;Ordinária (Art. 151, III, RICD);Recebimento;500;Aguardando Designação de Relator;907;Recebimento pela CCJC.;NA
2265937;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265937;PL;5347;2020;139;Projeto de Lei;Cria a Lei de Enfrentamento à Desinformação nas Eleições.;NA;Criação, meios, enfrentamento, desinformação, eleições, atuação, plataforma digital.;2020-12-03T10:48:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1945976;NA;2021-03-31T00:00:00Z;18;https://dadosabertos.camara.leg.br/api/v2/deputados/178989;2002;CCTCI;https://dadosabertos.camara.leg.br/api/v2/orgaos/2002;Prioridade (Art. 151, II, RICD);Designação de Relator;320;Aguardando Parecer;915;Designada Relatora, Dep. Renata Abreu (PODE-SP);NA
2266301;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2266301;PL;5424;2020;139;Projeto de Lei;Altera a Lei n. 9.504, de 30 de setembro de 1997, para tratar da divulgação de pesquisas eleitorais.;NA;Alteração, Lei das Eleições (1997), entidade, empresa, proibição, divulgação, pesquisa eleitoral, semana, anterioridade, eleição, encerramento.;2020-12-08T09:56:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/557344;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1947902;NA;2021-02-10T13:20:00Z;15;NA;2003;CCJC;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;Prioridade (Art. 151, II, RICD);Recebimento;500;Tramitando em Conjunto;925;Recebimento pela CCJC.;NA
2267275;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2267275;PL;5542;2020;139;Projeto de Lei;Altera a Lei 9.610, de 19 de fevereiro de 1998, para estabelecer a obrigatoriedade do cadastramento de músicos acompanhantes ou arranjadores em fonogramas.;NA;Alteração, Lei dos Direitos Autorais (1998), Obrigatoriedade, Produtor, cadastramento, músico, Código de Gravação Padrão Internacional, Obra audiovisual, fonograma.;2020-12-16T12:10:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1952167;NA;2021-04-27T00:00:00Z;18;https://dadosabertos.camara.leg.br/api/v2/deputados/139285;536996;CCULT;https://dadosabertos.camara.leg.br/api/v2/orgaos/536996;Ordinária (Art. 151, III, RICD);Encerramento de Prazo;600;Aguardando Parecer;915;Encerrado o prazo de 5 sessões para apresentação de emendas ao projeto (de 08/04/2021 a 27/04/2021 19:54:00). Não foram apresentadas emendas.;NA
2267363;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2267363;PL;5545;2020;139;Projeto de Lei;Acrescenta § 11° ao Art. 26, da lei n° 9.394 de 20 de dezembro de 1996 que estabelece as diretrizes e bases da educação nacional, LDB.;NA;Alteração, Lei de Diretrizes e Bases da Educação Nacional (1996), inclusão, grade curricular, educação básica, conhecimento, hábito de higiene.;2020-12-16T15:33:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1952548;NA;2021-05-12T19:12:00Z;18;https://dadosabertos.camara.leg.br/api/v2/deputados/160528;2009;CE;https://dadosabertos.camara.leg.br/api/v2/orgaos/2009;Ordinária (Art. 151, III, RICD);Encerramento de Prazo;600;Aguardando Parecer;915;Encerrado o prazo de 5 sessões para apresentação de emendas ao projeto (de 03/05/2021 a 12/05/2021). Não foram apresentadas emendas.;NA
2267542;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2267542;PL;5567;2020;139;Projeto de Lei;Estabelece obrigatoriedade as plataformas de redes sociais para que instituam e mantenham mecanismos de controle de conteúdo.;NA;Alteração, Lei das Eleições (1997), propaganda eleitoral, internet, plataforma digital, rede social, criação, manutenção, procedimento,  controle, conteúdo digital, usuário, exclusão, conteúdo infringente, calúnia, difamação, injúria, falta, verdade.;2020-12-17T11:02:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265937;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1953329;NA;2021-03-11T09:53:00Z;15;NA;2002;CCTCI;https://dadosabertos.camara.leg.br/api/v2/orgaos/2002;Prioridade (Art. 151, II, RICD);Recebimento;500;Tramitando em Conjunto;925;Recebimento pela CCTCI.;NA
2267687;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2267687;PL;5587;2020;139;Projeto de Lei;Altera a Lei nº 4.737, de 15 de julho de 1965, que institui o Código Eleitoral, para incluir causa de aumento de pena nos crimes de calúnia, injúria e difamação eleitorais, quando praticados com abrangência difusa ou coletiva, como rádio, televisão ou internet e ou em virtude de violência política contra a mulher.;NA;Alteração, Código Eleitoral (1965), crime eleitoral, aumento da pena, injúria, calúnia, difamação,  Propaganda eleitoral, Internet, Rede social digital, Mídia, Violência política contra a mulher.;2020-12-18T09:58:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2219883;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1954272;NA;2021-03-18T16:57:00Z;15;NA;2003;CCJC;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;Prioridade (Art. 151, II, RICD);Recebimento;500;Tramitando em Conjunto;925;Recebimento pela CCJC.;NA
2267772;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2267772;PL;5597;2020;139;Projeto de Lei;Acrescenta o § 7º ao art. 32 da Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para incluir, nos currículos do ensino fundamental, conteúdos sobre a influência das mídias digitais na sociedade.;NA;Alteração, Lei de Diretrizes e Bases da Educação Nacional (1996), ensino fundamental, currículo escolar, inclusão, tema transversal, influência, mídia digital.;2020-12-18T15:41:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/1199090;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1954568;NA;2021-03-18T16:57:00Z;16;NA;2003;CCJC;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;Prioridade (Art. 151, II, RICD);Recebimento;500;Tramitando em Conjunto;925;Recebimento pela CCJC.;NA
2268034;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268034;PL;5639;2020;139;Projeto de Lei;Altera a Lei nº 9.504, de 30 de setembro de 1997, para prever a suspensão, nos vinte dias que antecedem a eleição, dos julgamentos de recursos eleitorais interpostos em face de sentença que julgar improcedente a impugnação de registro de candidatura deferido.;NA;Alteração, Lei das Eleições (1997), suspensão, julgamento, recurso eleitoral, sentença judicial, improcedência, impugnação de registro de candidato, candidato a cargo eletivo, eleições.;2020-12-22T14:37:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1955762;NA;2021-03-19T15:28:00Z;16;NA;2003;CCJC;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;Prioridade (Art. 151, II, RICD);Recebimento;500;Aguardando Designação de Relator;907;Recebimento pela CCJC.;NA
2268074;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268074;PL;5649;2020;139;Projeto de Lei;Institui em todo território nacional, a obrigatoriedade do comprovante de vacinação contra a COVID-19, a todos os servidores e agentes públicos da União, Estados e Municípios.;NA;Obrigatoriedade, vacinação, Coronavírus, servidor público, descumprimento, Advertência.;2020-12-22T17:15:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1955916;NA;2020-12-22T17:15:00Z;1;NA;100001;SECAP(SGM);https://dadosabertos.camara.leg.br/api/v2/orgaos/100001;NA;Apresentação de Proposição;100;Aguardando Autorização Devolução;1221;"Apresentação do Projeto de Lei n. 5649/2020, pelo Deputado Fausto Pinato (PP/SP), que ""Institui em todo território nacional, a obrigatoriedade do comprovante de vacinação contra a COVID-19, a todos os servidores e agentes públicos da União, Estados e Municípios"".";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1955917
2268663;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268663;PL;37;2021;139;Projeto de Lei;Altera a Lei nº 6.259, de 30 de outubro de 1975, que dispõe sobre o Programa Nacional de Imunizações, para criar o cadastro positivo de imunização contra pandemias.;NA;Alteração, Lei de Vigilância Epidemiológica, criação, Cadastro positivo de imunização contra pandemias,  Dados pessoais, nome, Cadastro de Pessoas Físicas (CPF), vacinação, acesso, população, pandemia, coronavírus.;2021-02-03T16:24:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2267872;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1959594;NA;2021-04-26T12:34:00Z;19;NA;2014;CSSF;https://dadosabertos.camara.leg.br/api/v2/orgaos/2014;Prioridade (Art. 151, II, RICD);Notificação de Apensação;504;Tramitando em Conjunto;925;Apense-se a este(a) o(a) PL-665/2021.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1976453
2268667;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268667;PL;40;2021;139;Projeto de Lei;Altera a Lei 13.979, de 6 de fevereiro de 2020, para tipificar o crime de fraude à ordem dos públicos prioritários na imunização contra pandemias e dá outras providências.;NA;Alteração, Lei Federal, tipificação de conduta, fraude, ordem de prioridade, vacinação, contra, pandemia, Medidas para Enfrentamento da Emergência de Saúde Pública de Importância Internacional decorrente do Coronavírus Responsável pelo Surto de 2019.;2021-02-03T16:24:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1959602;NA;2021-02-11T00:00:00Z;25;NA;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Urgência (Art. 155, RICD);Desapensação;104;Arquivada;923;Desapensação automática deste do PL 25/2021, principal, em face da declaração de prejudicialidade deste e do seu consequente arquivamento (Sessão Deliberativa Extraordinária de 11/02/2021 - 9h - 4ª Sessão).;NA
2268764;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268764;PL;105;2021;139;Projeto de Lei;Acrescenta o art. 285-A ao Decreto-Lei n.º 2.848, de 7 de dezembro de 1940 (Código Penal), para tornar crime a conduta de disseminação de notícias falsas, sem a identificação de dados científicos claros e fontes seguras da informação, sobre a eficácia, importância e segurança das vacinas.;NA;Alteração, Código Penal, crime, disseminação, notícia falsa (fake news), ausência, identificação, dados científicos, fonte de informação, eficácia, segurança, vacina, pena.;2021-02-03T16:37:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2227001;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1959817;NA;2021-04-12T00:00:00Z;15;NA;2003;CCJC;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;Ordinária (Art. 151, III, RICD);Publicação de Proposição;604;Tramitando em Conjunto;925;Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 13/04/21 PÅG 402.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1999175
2268788;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268788;PL;123;2021;139;Projeto de Lei;Altera a Lei nº 9.504, de 30 de setembro de 1997, para criar um sistema de avaliação das entidades e empresas que realizam pesquisas de opinião pública relativas às eleições ou aos candidatos e dá outras providências.;NA;Alteração, Lei das Eleições (1997), Pesquisa eleitoral, Eleições, candidato a cargo eletivo, assinatura, dados, Estatístico, responsável técnico, Justiça Eleitoral, avaliação, classificação, metodologia, Instituto de pesquisa,  pesquisa de opinião.;2021-02-03T16:46:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2190073;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1959865;NA;2021-04-11T16:20:00Z;15;NA;2003;CCJC;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;Prioridade (Art. 151, II, RICD);Recebimento;500;Tramitando em Conjunto;925;Recebimento pela CCJC.;NA
2268795;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268795;PL;127;2021;139;Projeto de Lei;Altera a Lei nº 12.965, de 23 de abril de 2014, para dispor sobre os verificadores de fatos.;NA;Alteração, Marco Civil da Internet, disciplinamento, procedimento, Verificador de fatos independente, Notícia falsa (fake news), combate, Desinformação.;2021-02-03T16:54:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237042;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1959879;NA;2021-04-30T16:14:00Z;19;NA;186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Notificação de Apensação;504;Tramitando em Conjunto;925;Apense-se a este(a) o(a) PL-865/2021.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1981838
2269002;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269002;PL;225;2021;139;Projeto de Lei;Altera a Lei nº 12.965, de 23 de abril de 2014, para dispor sobre os verificadores de fatos.;NA;Alteração, Marco Civil da Internet, Verificador de fatos independente, pessoa física, pessoa jurídica, análise, veracidade, informação, internet. _ Diretrizes, atividade, verificação de fatos, internet. _ Obrigatoriedade, verificador de fatos independente, comunicação, Autor (publicação),  informação, internet, antecedência, publicidade, classificação, Notícia falsa (fake news). _ Combate, Notícia falsa (fake news), internet.;2021-02-04T15:25:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1960401;NA;2021-03-22T00:00:00Z;8;NA;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;NA;Publicação de Proposição;604;Retirado pelo Autor;950;Encaminhada à publicação. Publicação Inicial no DCD de 23/03/21 PÅG 26.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1994837
2269779;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269779;PL;338;2021;139;Projeto de Lei;Altera a Lei 8429, de 2 de junho de 1992, para acrescentar ato de improbidade administrativa que importa em enriquecimento ilícito.;NA;Alteração, Lei da Improbidade Administrativa, acréscimo, rachadinha (crime), Ato de improbidade administrativa que importa enriquecimento ilícito.;2021-02-09T15:05:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2267829;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1961987;NA;2021-04-23T19:27:00Z;15;NA;2003;CCJC;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;Ordinária (Art. 151, III, RICD);Recebimento;500;Tramitando em Conjunto;925;Recebimento pela CCJC.;NA
2269912;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269912;PL;371;2021;139;Projeto de Lei;Altera a Lei nº 8.078, de 11 de setembro de 1990, que dispõe sobre a proteção do consumidor e dá outras providências.;NA;Alteração, Código de Defesa do Consumidor, obrigatoriedade, Sítio (internet), oferta, produtos, serviços, notícia, fornecimento, atendimento ao consumidor, Central de atendimento, facilitação, vizualização.;2021-02-10T11:53:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1962478;NA;2021-12-17T00:00:00Z;38;https://dadosabertos.camara.leg.br/api/v2/deputados/73441;2004;CDC;https://dadosabertos.camara.leg.br/api/v2/orgaos/2004;Ordinária (Art. 151, III, RICD);Abertura de Prazo;350;Aguardando Parecer;915;Prazo para Emendas ao Projeto (5 sessões a partir de 20/12/2021);NA
2269990;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269990;PL;388;2021;139;Projeto de Lei;Dá nova redação ao §2º do art. 266 do Decreto-Lei nº 2.848, de 7 de setembro de 1940 (Código Penal).;NA;Alteração, Código Penal, Crime contra a segurança dos meios de comunicação e transporte e outros serviços públicos, aumento da pena, Provedor de aplicações, internet, rede social, Provedor de aplicação de mensagem instantânea, interrupção, serviços, ausência, Autorização judicial.;2021-02-10T20:35:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269848;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1962768;NA;2021-04-23T00:00:00Z;16;NA;186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Publicação de Proposição;604;Tramitando em Conjunto;925;Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 24/04/21 PÅÅG 284;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2011902
